ID,Beacon_Score,Mortgage_Balance,Avg_Monthly_Transactions,Has_Payroll,Has_Investment,Has_Visa,VISA_balance,Has_Deposit,Not_Mortgage_Balance,Services,Tenure_In_Months,TermInMonths,TermToMaturity,InterestRate,Closing_status,Cluster,PCA1,PCA2,Cluster_Label
10002,764,648431.64,6,1,0,1,0.0,1,409067.67,5,122.0,60,15.0,0.0279,1,1,0.970725386530225,-1.6819433540114723,"Moderate Activity, High Mortgage"
10597,813,211411.0,3,0,0,1,0.0,1,20243.0,2,64.0,60,25.0,0.0269,0,0,-1.7678746712795106,-1.3316527820606794,"Low Activity, High Credit Score"
10702,813,211412.0,3,0,0,1,0.0,1,20244.0,2,64.0,60,25.0,0.0269,0,0,-1.7678728646667659,-1.3316555074284895,"Low Activity, High Credit Score"
10733,750,203578.0,88,1,0,1,0.0,1,118105.0,7,301.0,60,7.0,0.0279,0,5,2.3972507352646204,-0.20822406397983195,"High Activity, Low Mortgage"
10727,750,203579.0,88,1,0,1,0.0,1,118105.0,7,301.0,60,7.0,0.0279,0,5,2.397250857652804,-0.20822480809320226,"High Activity, Low Mortgage"
10578,777,1202810.0,135,1,1,1,0.0,1,10377.0,5,104.0,60,5.0,0.0345,0,2,2.609696863717828,0.14434974576466755,"High Activity, High Mortgage"
10020,680,274263.55,25,1,1,0,0.0,1,32584.34,4,175.0,24,10.0,0.0385,1,3,0.4749732723898757,3.122355345383659,"Moderate Activity, Moderate Mortgage"
10738,772,649257.0,6,1,0,1,0.0,1,409315.0,5,126.0,60,15.0,0.0279,0,1,0.9950513052455409,-1.6758894207236756,"Moderate Activity, High Mortgage"
10426,723,1248343.0,44,1,0,1,1778.468099,1,15655.0,7,276.0,60,16.0,0.0385,0,4,2.4775183084070926,-1.207622351439959,"High Activity, Very High Mortgage"
10559,802,291585.0,2,0,0,0,0.0,1,393.0,2,83.0,24,4.0,0.0279,0,3,-1.6578484926751094,1.8637076408199458,"Moderate Activity, Moderate Mortgage"
10009,769,1201987.73,135,1,1,1,0.0,1,10130.21,5,100.0,60,5.0,0.0345,1,2,2.5853722326632664,0.13829244328915963,"High Activity, High Mortgage"
10058,760,575923.87,5,0,0,1,0.0,1,55555.0,2,55.0,60,25.0,0.0259,1,0,-1.7832124080623122,-1.761941633534319,"Low Activity, High Credit Score"
10449,817,52342.0,46,1,1,0,0.0,1,207890.0,6,420.0,60,17.0,0.0279,0,5,1.9966995700839534,1.0992138595495689,"High Activity, Low Mortgage"
10272,769,119243.0,2,0,0,0,0.0,1,573.0,1,42.0,48,10.0,0.0385,0,0,-1.793316968655038,1.7291155025734706,"Low Activity, High Credit Score"
10645,750,203591.0,88,1,0,1,0.0,1,118108.0,7,301.0,60,7.0,0.0279,0,5,2.3972573789847034,-0.20823968121696357,"High Activity, Low Mortgage"
10574,833,901653.0,111,1,0,1,2148.674206,1,212544.0,8,64.0,48,10.5,0.0309,0,4,3.338246782162622,-1.8983758455291941,"High Activity, Very High Mortgage"
10154,750,203594.0,88,1,0,1,0.0,1,118109.0,7,301.0,60,7.0,0.0279,0,5,2.397259430373818,-0.20824389481151348,"High Activity, Low Mortgage"
10485,563,311584.0,1,0,0,0,0.0,1,532.0,2,39.0,60,25.0,0.0269,0,6,-2.6884830204255494,-0.4196452470786714,"Low Activity, Low Credit Score"
10410,768,576759.0,5,0,0,1,0.0,1,55805.0,2,59.0,60,25.0,0.0259,0,0,-1.758880796734856,-1.7559002601835023,"Low Activity, High Credit Score"
10147,772,649268.0,6,1,0,1,0.0,1,409319.0,5,126.0,60,15.0,0.0279,0,1,0.995059388413815,-1.6759055309885051,"Moderate Activity, High Mortgage"
10644,772,649270.0,6,1,0,1,0.0,1,409319.0,5,126.0,60,15.0,0.0279,0,1,0.9950596331901851,-1.675907019215246,"Moderate Activity, High Mortgage"
10493,563,311591.0,1,0,0,0,0.0,1,534.0,2,39.0,60,25.0,0.0269,0,6,-2.6884787952591362,-0.4196544183811419,"Low Activity, Low Credit Score"
10553,772,649274.0,6,1,0,1,0.0,1,409321.0,5,126.0,60,15.0,0.0279,0,1,0.9950634911920447,-1.675913958177605,"Moderate Activity, High Mortgage"
10657,832,1001734.0,2,0,0,0,0.0,1,269.0,2,104.0,60,12.0,0.0279,0,0,-1.4627291700635534,-0.07922190959897205,"Low Activity, High Credit Score"
10486,452,1510406.0,4,0,0,0,0.0,1,97093.0,2,39.0,60,25.0,0.0259,0,6,-2.563610126261217,-1.5757030688181903,"Low Activity, Low Credit Score"
10448,750,203608.0,88,1,0,1,0.0,1,118114.0,7,301.0,60,7.0,0.0279,0,5,2.397269564931207,-0.20826421867089304,"High Activity, Low Mortgage"
10373,810,244700.0,2,0,0,0,0.0,1,515.0,2,52.0,60,24.0,0.0385,0,0,-1.8911168970134635,0.5345941760860528,"Low Activity, High Credit Score"
10371,810,244701.0,2,0,0,0,0.0,1,516.0,2,52.0,60,24.0,0.0385,0,0,-1.8911150904007177,0.5345914507182434,"Low Activity, High Credit Score"
10508,814,211454.0,3,0,0,1,0.0,1,20256.0,2,64.0,60,25.0,0.0269,0,0,-1.7661561624853552,-1.3317250233362556,"Low Activity, High Credit Score"
10067,701,810977.39,2,0,0,0,0.0,1,35.97,1,60.0,12,4.0,0.0279,1,3,-2.1372248230168944,1.8369751142692965,"Moderate Activity, Moderate Mortgage"
10319,824,361083.0,49,1,0,0,0.0,1,7870.0,4,411.0,60,5.0,0.0385,0,5,1.5781766330118039,2.1326207958763557,"High Activity, Low Mortgage"
10770,577,611115.0,97,0,1,1,508.0,1,4583.0,6,82.0,60,16.0,0.0279,0,2,0.6912001492701269,-0.919080130660475,"High Activity, High Mortgage"
10362,803,291615.0,2,0,0,0,0.0,1,402.0,2,83.0,24,4.0,0.0279,0,3,-1.6561383118255977,1.8636529980359402,"Moderate Activity, Moderate Mortgage"
10469,770,119273.0,2,0,0,0,0.0,1,582.0,1,42.0,48,10.0,0.0385,0,0,-1.7916067878055266,1.7290608597894654,"Low Activity, High Credit Score"
10194,564,311612.0,1,0,0,0,0.0,1,541.0,2,39.0,60,25.0,0.0269,0,6,-2.6867730843524082,-0.41969840163593586,"Low Activity, Low Credit Score"
10372,770,119275.0,2,0,0,0,0.0,1,583.0,1,42.0,48,10.0,0.0385,0,0,-1.791604858804596,1.7290573903082853,"Low Activity, High Credit Score"
10208,769,576786.0,5,0,0,1,0.0,1,55814.0,2,59.0,60,25.0,0.0259,0,0,-1.757170983049899,-1.7559526706273965,"Low Activity, High Credit Score"
10579,577,611120.0,97,0,1,1,508.0,1,4584.0,6,82.0,60,16.0,0.0279,0,2,0.6912024454356109,-0.9190858324817659,"High Activity, High Mortgage"
10186,834,901689.0,111,1,0,1,2148.674206,1,212555.0,8,64.0,48,10.5,0.0309,0,4,3.3399610657903653,-1.8984389155023005,"High Activity, Very High Mortgage"
10293,363,302092.0,1,0,0,0,0.0,1,52063.0,3,64.0,24,12.0,0.0304,0,6,-2.3899483051439026,1.4424217116679003,"Low Activity, Low Credit Score"
10101,564,311624.0,1,0,0,0,0.0,1,544.0,2,39.0,60,25.0,0.0269,0,6,-2.686766563020509,-0.41971327475969716,"Low Activity, Low Credit Score"
10540,818,52386.0,46,1,1,0,0.0,1,207904.0,6,420.0,60,17.0,0.0279,0,5,1.9984198854908533,1.0991388929061847,"High Activity, Low Mortgage"
10099,363,302094.0,1,0,0,0,0.0,1,52063.0,3,64.0,24,12.0,0.0304,0,6,-2.3899480603675336,1.4424202234411592,"Low Activity, Low Credit Score"
10084,742,202761.09,88,1,0,1,0.0,1,117859.48,7,297.0,60,7.0,0.0279,1,5,2.372928899175921,-0.21428787109614253,"High Activity, Low Mortgage"
10552,818,52388.0,46,1,1,0,0.0,1,207904.0,6,420.0,60,17.0,0.0279,0,5,1.9984201302672235,1.0991374046794438,"High Activity, Low Mortgage"
10218,769,576802.0,5,0,0,1,0.0,1,55818.0,2,59.0,60,25.0,0.0259,0,0,-1.7571622879407005,-1.7559725014590781,"Low Activity, High Credit Score"
10555,710,811857.0,2,0,0,0,0.0,1,300.0,1,64.0,12,4.0,0.0279,0,3,-2.1111727870094716,1.8429411043646764,"Moderate Activity, Moderate Mortgage"
10253,773,649315.0,6,1,0,1,0.0,1,409333.0,5,126.0,60,15.0,0.0279,0,1,0.9967800709852703,-1.6759827299720012,"Moderate Activity, High Mortgage"
10487,363,302105.0,1,0,0,0,0.0,1,52067.0,3,64.0,24,12.0,0.0304,0,6,-2.389939977199259,1.4424041131763297,"Low Activity, Low Credit Score"
10191,577,611145.0,97,0,1,1,508.0,1,4592.0,6,82.0,60,16.0,0.0279,0,2,0.6912189789367141,-0.9191202853515364,"High Activity, High Mortgage"
10696,814,211489.0,3,0,0,1,0.0,1,20267.0,2,64.0,60,25.0,0.0269,0,0,-1.7661333524287233,-1.3317728611030468,"Low Activity, High Credit Score"
10198,564,311643.0,1,0,0,0,0.0,1,550.0,2,39.0,60,25.0,0.0269,0,6,-2.6867541322976356,-0.4197393004403672,"Low Activity, Low Credit Score"
10761,810,244739.0,2,0,0,0,0.0,1,527.0,2,53.0,60,24.0,0.0385,0,0,-1.8885225292597323,0.5363598863871142,"Low Activity, High Credit Score"
10534,818,52407.0,46,1,1,0,0.0,1,207910.0,6,420.0,60,17.0,0.0279,0,5,1.998432560990097,1.099111378998773,"High Activity, Low Mortgage"
10505,769,576819.0,5,0,0,1,0.0,1,55823.0,2,59.0,60,25.0,0.0259,0,0,-1.7571517862187571,-1.7559950576585688,"Low Activity, High Credit Score"
10560,833,1001787.0,2,0,0,0,0.0,1,285.0,2,104.0,60,12.0,0.0279,0,0,-1.4610043847138687,-0.07930753577156803,"Low Activity, High Credit Score"
10244,773,649330.0,6,1,0,1,0.0,1,409337.0,5,126.0,60,15.0,0.0279,0,1,0.9967886437062837,-1.6760018166903123,"Moderate Activity, High Mortgage"
10616,824,361126.0,49,1,0,0,0.0,1,7883.0,4,411.0,60,5.0,0.0385,0,5,1.5782037906230357,2.132563042693724,"High Activity, Low Mortgage"
10165,773,649334.0,6,1,0,1,0.0,1,409338.0,5,127.0,60,15.0,0.0279,0,1,0.9993602014033827,-1.67418826862246,"Moderate Activity, High Mortgage"
10169,833,1001792.0,2,0,0,0,0.0,1,287.0,2,105.0,60,12.0,0.0279,0,0,-1.4584310204040247,-0.07749671307152506,"Low Activity, High Credit Score"
10096,469,931415.0,1,0,0,0,0.0,1,13182.0,2,40.0,48,23.5,0.0314,0,6,-2.673132583044057,-0.15508878056369924,"Low Activity, Low Credit Score"
10729,773,649336.0,6,1,0,1,0.0,1,409339.0,5,127.0,60,15.0,0.0279,0,1,0.9993621304043125,-1.6741917381036393,"Moderate Activity, High Mortgage"
10192,834,901729.0,111,1,0,1,2148.674206,1,212567.0,8,65.0,48,10.5,0.0309,0,4,3.3425555559322797,-1.896673949314608,"High Activity, Very High Mortgage"
10406,769,576833.0,5,0,0,1,0.0,1,55828.0,2,60.0,60,25.0,0.0259,0,0,-1.754572267741569,-1.7541968757421753,"Low Activity, High Credit Score"
10605,814,211510.0,3,0,0,1,0.0,1,20273.0,2,65.0,60,25.0,0.0269,0,0,-1.7635512930096808,-1.3299818692346848,"Low Activity, High Credit Score"
10305,769,576835.0,5,0,0,1,0.0,1,55828.0,2,60.0,60,25.0,0.0259,0,0,-1.7545720229651995,-1.7541983639689167,"Low Activity, High Credit Score"
10168,803,291670.0,2,0,0,0,0.0,1,419.0,2,84.0,24,4.0,0.0279,0,3,-1.6535335647381078,1.8653968962508816,"Moderate Activity, Moderate Mortgage"
10149,818,52425.0,46,1,1,0,0.0,1,207915.0,6,421.0,60,17.0,0.0279,0,5,2.0010125690200247,1.1009065844616845,"High Activity, Low Mortgage"
10193,469,931425.0,1,0,0,0,0.0,1,13185.0,2,40.0,48,23.5,0.0314,0,6,-2.673126306488528,-0.15510216546071942,"Low Activity, Low Credit Score"
10502,814,211513.0,3,0,0,1,0.0,1,20274.0,2,65.0,60,25.0,0.0269,0,0,-1.763549241620566,-1.3299860828292351,"Low Activity, High Credit Score"
10772,778,1202901.0,135,1,1,1,0.0,1,10404.0,5,105.0,60,5.0,0.0345,0,2,2.6140142102084987,0.14603255526094194,"High Activity, High Mortgage"
10375,778,1202903.0,135,1,1,1,0.0,1,10405.0,5,105.0,60,5.0,0.0345,0,2,2.6140161392094288,0.14602908577976256,"High Activity, High Mortgage"
10496,469,931429.0,1,0,0,0,0.0,1,13186.0,2,40.0,48,23.5,0.0314,0,6,-2.6731241327112287,-0.15510712316863998,"Low Activity, Low Credit Score"
10462,803,291676.0,2,0,0,0,0.0,1,420.0,2,84.0,24,4.0,0.0279,0,3,-1.6535311461844382,1.8653904503162198,"Moderate Activity, Moderate Mortgage"
10524,689,275182.0,25,1,1,0,0.0,1,32860.0,4,180.0,24,10.0,0.0385,0,3,0.5036190334058329,3.130087897902383,"Moderate Activity, Moderate Mortgage"
10543,818,52432.0,46,1,1,0,0.0,1,207917.0,6,421.0,60,17.0,0.0279,0,5,2.001016794186438,1.1008974131592137,"High Activity, Low Mortgage"
10392,564,311672.0,1,0,0,0,0.0,1,558.0,2,40.0,60,25.0,0.0269,0,6,-2.684167725323995,-0.41795822398784666,"Low Activity, Low Credit Score"
10236,689,275186.0,25,1,1,0,0.0,1,32861.0,4,180.0,24,10.0,0.0385,0,3,0.5036212071831322,3.1300829401944634,"Moderate Activity, Moderate Mortgage"
10638,773,649356.0,6,1,0,1,0.0,1,409345.0,5,127.0,60,15.0,0.0279,0,1,0.9993746835153706,-1.6742185078976806,"Moderate Activity, High Mortgage"
10213,814,211526.0,3,0,0,1,0.0,1,20278.0,2,65.0,60,25.0,0.0269,0,0,-1.7635409136759226,-1.3300036813208056,"Low Activity, High Credit Score"
10102,453,1510486.0,4,0,0,0,0.0,1,97117.0,2,40.0,60,25.0,0.0259,0,6,-2.5592991787142605,-1.5740061303115263,"Low Activity, Low Credit Score"
10709,689,275190.0,25,1,1,0,0.0,1,32862.0,4,180.0,24,10.0,0.0385,0,3,0.5036233809604321,3.130077982486543,"Moderate Activity, Moderate Mortgage"
10274,810,244774.0,2,0,0,0,0.0,1,538.0,2,53.0,60,24.0,0.0385,0,0,-1.8884997192031,0.5363120486203232,"Low Activity, High Credit Score"
10454,751,203693.0,88,1,0,1,0.0,1,118139.0,7,302.0,60,7.0,0.0279,0,5,2.401582808643648,-0.2065729819855185,"High Activity, Low Mortgage"
10014,444,1509560.39,4,0,0,0,0.0,1,96839.51,2,35.0,60,25.0,0.0259,1,6,-2.587948898160566,-1.581729729282894,"Low Activity, Low Credit Score"
9998,715,1247516.94,44,1,0,1,1778.468099,1,15406.83,7,272.0,60,16.0,0.0385,1,4,2.453190889271418,-1.2136740995946675,"High Activity, Very High Mortgage"
10435,724,1248456.0,44,1,0,1,1778.468099,1,15688.0,7,277.0,60,16.0,0.0385,0,4,2.481848452785192,-1.2059677999644665,"High Activity, Very High Mortgage"
10032,825,900822.64,111,1,0,1,2148.674206,1,212294.86,8,60.0,48,10.5,0.0309,1,4,3.31391720305993,-1.9044224721796041,"High Activity, Very High Mortgage"
10512,814,211544.0,3,0,0,1,0.0,1,20283.0,2,65.0,60,25.0,0.0269,0,0,-1.7635302895657936,-1.3300269816336667,"Low Activity, High Credit Score"
10338,724,1248461.0,44,1,0,1,1778.468099,1,15690.0,7,277.0,60,16.0,0.0385,0,4,2.481852433175236,-1.2059754830401963,"High Activity, Very High Mortgage"
10206,769,576868.0,5,0,0,1,0.0,1,55838.0,2,60.0,60,25.0,0.0259,0,0,-1.754551141909497,-1.7542427322545273,"Low Activity, High Credit Score"
10411,814,211545.0,3,0,0,1,0.0,1,20283.0,2,65.0,60,25.0,0.0269,0,0,-1.7635301671776085,-1.3300277257470372,"Low Activity, High Credit Score"
10419,824,361173.0,49,1,0,0,0.0,1,7897.0,4,412.0,60,5.0,0.0385,0,5,1.5808025059313664,2.134318837578945,"High Activity, Low Mortgage"
10564,774,402887.0,1,0,0,0,0.0,1,479.0,1,45.0,60,16.0,0.0385,0,0,-1.8752071049222863,0.8689600756499024,"Low Activity, High Credit Score"
10490,453,1510508.0,4,0,0,0,0.0,1,97124.0,2,40.0,60,25.0,0.0259,0,6,-2.559284696602273,-1.5740363695867463,"Low Activity, Low Credit Score"
10475,778,1202937.0,135,1,1,1,0.0,1,10415.0,5,105.0,60,5.0,0.0345,0,2,2.614037142653315,0.14598397338078098,"High Activity, High Mortgage"
10013,555,310750.69,1,0,0,0,0.0,1,282.03,2,35.0,60,25.0,0.0269,1,6,-2.7128143584797746,-0.4256880341534552,"Low Activity, Low Credit Score"
10771,835,901773.0,111,1,0,1,2148.674206,1,212580.0,8,65.0,48,10.5,0.0309,0,4,3.344274187114621,-1.8967469347035553,"High Activity, Very High Mortgage"
10199,454,1510517.0,4,0,0,0,0.0,1,97127.0,2,40.0,60,25.0,0.0259,0,6,-2.5575871912520043,-1.5740634984633401,"Low Activity, Low Credit Score"
10658,775,402897.0,1,0,0,0,0.0,1,482.0,1,45.0,60,16.0,0.0385,0,0,-1.8735094771838339,0.8689322026599382,"Low Activity, High Credit Score"
10767,578,611220.0,97,0,1,1,508.0,1,4614.0,6,83.0,60,16.0,0.0279,0,2,0.6955259460936258,-0.9174156637691412,"High Activity, High Mortgage"
10447,774,649393.0,6,1,0,1,0.0,1,409356.0,5,127.0,60,15.0,0.0279,0,1,1.0010890895312972,-1.6742823219841558,"Moderate Activity, High Mortgage"
10571,835,901785.0,111,1,0,1,2148.674206,1,212584.0,8,65.0,48,10.5,0.0309,0,4,3.34428239267108,-1.8967637890817552,"High Activity, Very High Mortgage"
10743,819,52477.0,46,1,1,0,0.0,1,207931.0,6,421.0,60,17.0,0.0279,0,5,2.0027372319815235,1.1008217024024585,"High Activity, Low Mortgage"
10530,690,275228.0,25,1,1,0,0.0,1,32874.0,4,180.0,24,10.0,0.0385,0,3,0.5053395935891036,3.1300114430322576,"Moderate Activity, Moderate Mortgage"
10748,834,1001853.0,2,0,0,0,0.0,1,305.0,2,105.0,60,12.0,0.0279,0,0,-1.456701887499741,-0.07759225465996193,"Low Activity, High Credit Score"
10037,760,575923.87,5,0,0,1,0.0,1,55555.0,2,55.0,60,25.0,0.0259,1,0,-1.7832124080623122,-1.761941633534319,"Low Activity, High Credit Score"
10238,725,1248484.0,44,1,0,1,1778.468099,1,15697.0,7,277.0,60,16.0,0.0385,0,4,2.4835583888583326,-1.206020954521731,"High Activity, Very High Mortgage"
10583,454,1510529.0,4,0,0,0,0.0,1,97130.0,2,40.0,60,25.0,0.0259,0,6,-2.557580669920105,-1.5740783715871016,"Low Activity, Low Credit Score"
10758,775,402909.0,1,0,0,0,0.0,1,486.0,1,45.0,60,16.0,0.0385,0,0,-1.8735012716273738,0.8689153482817381,"Low Activity, High Credit Score"
10125,825,361199.0,49,1,0,0,0.0,1,7905.0,4,412.0,60,5.0,0.0385,0,5,1.5825105130035781,2.1342691525028594,"High Activity, Low Mortgage"
10480,835,901800.0,111,1,0,1,2148.674206,1,212588.0,8,65.0,48,10.5,0.0309,0,4,3.3442909653920934,-1.8967828758000664,"High Activity, Very High Mortgage"
10575,779,1202967.0,135,1,1,1,0.0,1,10424.0,5,105.0,60,5.0,0.0345,0,2,2.6157473235028283,0.14592933059677574,"High Activity, High Mortgage"
10269,834,1001871.0,2,0,0,0,0.0,1,310.0,2,105.0,60,12.0,0.0279,0,0,-1.4566912633896123,-0.07761555497282298,"Low Activity, High Credit Score"
10085,809,51512.9,46,1,1,0,0.0,1,207641.47,6,416.0,60,17.0,0.0279,1,5,1.9723711725673545,1.0931650867511045,"High Activity, Low Mortgage"
10360,834,1001872.0,2,0,0,0,0.0,1,311.0,2,105.0,60,12.0,0.0279,0,0,-1.4566894567768673,-0.07761828034063237,"Low Activity, High Credit Score"
10421,690,275247.0,25,1,1,0,0.0,1,32879.0,4,180.0,24,10.0,0.0385,0,3,0.5053503400874167,3.129987398606025,"Moderate Activity, Moderate Mortgage"
10465,811,244831.0,2,0,0,0,0.0,1,555.0,2,53.0,60,24.0,0.0385,0,0,-1.8867727600761155,0.5362214647398069,"Low Activity, High Credit Score"
10333,690,275248.0,25,1,1,0,0.0,1,32880.0,4,180.0,24,10.0,0.0385,0,3,0.5053521467001616,3.129984673238216,"Moderate Activity, Moderate Mortgage"
10052,568,610258.05,97,0,1,1,508.0,1,4325.65,6,78.0,60,16.0,0.0279,1,2,0.6651621371990339,-0.9250762171444797,"High Activity, High Mortgage"
10704,815,211586.0,3,0,0,1,0.0,1,20296.0,2,65.0,60,25.0,0.0269,0,0,-1.7618119031598236,-1.3300984787958723,"Low Activity, High Credit Score"
10043,809,51512.9,46,1,1,0,0.0,1,207641.47,6,416.0,60,17.0,0.0279,1,5,1.9723711725673545,1.0931650867511045,"High Activity, Low Mortgage"
10401,815,211589.0,3,0,0,1,0.0,1,20297.0,2,65.0,60,25.0,0.0269,0,0,-1.761809851770709,-1.3301026923904222,"Low Activity, High Credit Score"
10715,690,275253.0,25,1,1,0,0.0,1,32881.0,4,180.0,24,10.0,0.0385,0,3,0.5053544428656459,3.1299789714169273,"Moderate Activity, Moderate Mortgage"
10491,364,302212.0,1,0,0,0,0.0,1,52099.0,3,65.0,24,12.0,0.0304,0,6,-2.3856122513748304,1.4440651105864835,"Low Activity, Low Credit Score"
10229,725,1248510.0,44,1,0,1,1778.468099,1,15705.0,7,277.0,60,16.0,0.0385,0,4,2.4835750447476204,-1.2060561515048707,"High Activity, Very High Mortgage"
10098,454,1510553.0,4,0,0,0,0.0,1,97137.0,2,40.0,60,25.0,0.0259,0,6,-2.5575659430317472,-1.5741100990890626,"Low Activity, Low Credit Score"
10612,690,275258.0,25,1,1,0,0.0,1,32883.0,4,180.0,24,10.0,0.0385,0,3,0.5053584232556909,3.129971288341197,"Moderate Activity, Moderate Mortgage"
10467,775,402935.0,1,0,0,0,0.0,1,493.0,1,45.0,60,16.0,0.0385,0,0,-1.8734862999626465,0.868882132553036,"Low Activity, High Credit Score"
10298,470,931507.0,1,0,0,0,0.0,1,13210.0,2,40.0,48,23.5,0.0314,0,6,-2.6713828138604407,-0.15522720221100633,"Low Activity, Low Credit Score"
10546,819,52509.0,46,1,1,0,0.0,1,207940.0,6,421.0,60,17.0,0.0279,0,5,2.0027563064244815,1.1007800594846568,"High Activity, Low Mortgage"
10737,819,52510.0,46,1,1,0,0.0,1,207940.0,6,421.0,60,17.0,0.0279,0,5,2.0027564288126656,1.1007793153712861,"High Activity, Low Mortgage"
10393,454,1510558.0,4,0,0,0,0.0,1,97139.0,2,40.0,60,25.0,0.0259,0,6,-2.5575619626417025,-1.574117782164792,"Low Activity, Low Credit Score"
10129,725,1248515.0,44,1,0,1,1778.468099,1,15706.0,7,277.0,60,16.0,0.0385,0,4,2.483577340913106,-1.206061853326163,"High Activity, Very High Mortgage"
